step,timeperf/rollout,ppo_actor/kl_rewards/min,ppo_actor/update/clip_ratio/max,ppo_actor/update/new_logp/max,timeperf/recompute_logp,ppo_actor/mask_no_eos_with_zero,ppo_actor/update/clip_ratio/min,ppo_actor/update/new_logp/min,teacher_answer_n_seqs,ppo_actor/n_seqs,ppo_actor/update/clipped_tokens,ppo_actor/update/old_logp/avg,teacher_answer_logp/avg,ppo_actor/n_tokens,ppo_actor/update/compute_logp/kl_div_direct/avg,ppo_actor/update/old_logp/max,teacher_answer_logp/min,ppo_actor/n_valid_tokens,ppo_actor/update/compute_logp/kl_div_direct/max,ppo_actor/update/old_logp/min,teacher_answer_logp/max,ppo_actor/no_eos_ratios/avg,ppo_actor/update/compute_logp/kl_div_direct/min,ppo_actor/update/rs_filtered_fraction,teacher_answer_len/avg,ppo_actor/no_eos_ratios/max,ppo_actor/update/compute_logp/kl_div_dual/avg,ppo_actor/update/unclipped_behave_tokens,teacher_answer_len/min,ppo_actor/no_eos_ratios/min,ppo_actor/update/compute_logp/kl_div_dual/max,ppo_actor/update/update_successful,teacher_answer_len/max,ppo_actor/prompt_len/avg,ppo_actor/update/compute_logp/kl_div_dual/min,ppo_actor/update/version_stats/n_valid_generated_tokens,timeperf/rollout_postprocess,ppo_actor/prompt_len/max,ppo_actor/update/compute_logp/kl_div_taylor/avg,ppo_actor/update/version_stats/n_valid_tokens,timeperf/compute_advantage,ppo_actor/prompt_len/min,ppo_actor/update/compute_logp/kl_div_taylor/max,ppo_actor/update/version_stats/sample_staleness_proximal_avg,timeperf/train_step,ppo_actor/rs_upper,ppo_actor/update/compute_logp/kl_div_taylor/min,ppo_actor/update/version_stats/sample_staleness_proximal_max,timeperf/update_weights,ppo_actor/seq_len/avg,ppo_actor/update/compute_logp/n_valid_tokens,ppo_actor/update/version_stats/sample_staleness_proximal_min,timeperf/save,ppo_actor/seq_len/max,ppo_actor/update/compute_logp/prox_logp_gt/avg,ppo_actor/update/version_stats/sample_staleness_theta_avg,timeperf/checkpoint_for_recover,ppo_actor/seq_len/min,ppo_actor/update/compute_logp/prox_logp_gt/max,ppo_actor/update/version_stats/sample_staleness_theta_max,timeperf/eval,ppo_actor/task_reward/avg,ppo_actor/update/compute_logp/prox_logp_gt/min,ppo_actor/update/version_stats/sample_staleness_theta_min,timeperf/clear_batches,ppo_actor/task_reward/max,ppo_actor/update/dual_clip_ratio/avg,ppo_actor/update/version_stats/v_proximal,ppo_actor/advantages/avg,ppo_actor/task_reward/min,ppo_actor/update/dual_clip_ratio/max,ppo_actor/update/version_stats/v_theta,ppo_actor/advantages/max,ppo_actor/update/actor_loss/avg,ppo_actor/update/dual_clip_ratio/min,ppo_actor/update/vocab_max_logits/avg,ppo_actor/advantages/min,ppo_actor/update/actor_loss/max,ppo_actor/update/dual_clipped_tokens,ppo_actor/update/vocab_max_logits/max,ppo_actor/correct_n_seqs,ppo_actor/update/actor_loss/min,ppo_actor/update/entropy/avg,ppo_actor/update/vocab_max_logits/min,ppo_actor/eps_clip,ppo_actor/update/approx_kl/avg,ppo_actor/update/entropy/max,ppo_actor/update/vocab_min_logits/avg,ppo_actor/final_reward/avg,ppo_actor/update/approx_kl/max,ppo_actor/update/entropy/min,ppo_actor/update/vocab_min_logits/max,ppo_actor/final_reward/max,ppo_actor/update/approx_kl/min,ppo_actor/update/grad_norm,ppo_actor/update/vocab_min_logits/min,ppo_actor/final_reward/min,ppo_actor/update/behave_approx_kl/avg,ppo_actor/update/importance_weight/avg,ppo_actor/use_dual_clip,ppo_actor/incorrect_n_seqs,ppo_actor/update/behave_approx_kl/max,ppo_actor/update/importance_weight/max,rollout/accepted,ppo_actor/incorrect_seq_len/avg,ppo_actor/update/behave_approx_kl/min,ppo_actor/update/importance_weight/min,rollout/reward,ppo_actor/incorrect_seq_len/max,ppo_actor/update/behave_imp_weight/avg,ppo_actor/update/lr,eval-rollout/reward,ppo_actor/incorrect_seq_len/min,ppo_actor/update/behave_imp_weight/max,ppo_actor/update/n_tokens,ppo_actor/kl_rewards/avg,ppo_actor/update/behave_imp_weight/min,ppo_actor/update/n_valid_tokens,ppo_actor/kl_rewards/max,ppo_actor/update/clip_ratio/avg,ppo_actor/update/new_logp/avg
209,0.0010509,-0.0,0.0,0.0,0.48823,0.0,0.0,-4.8545,256.0,256.0,0.0,-0.20269,-1.5666,163070.0,0.0009854,0.0,-9.1667,98071.0,0.89862,-4.7264,-3.9736e-08,0.0625,-0.93315,0.0,20.562,1.0,0.00099498,98071.0,2.0,0.0,0.60935,1.0,504.0,120.91,-8.9523e-08,24454.0,0.64109,293.0,0.00099165,98071.0,0.11961,75.0,0.43538,1.0,3.8881,5.0,0.0,1.0,0.084964,504.0,98071.0,1.0,0.00033725,677.0,-0.20368,2.0,7.8748e-05,261.0,0.0,2.0,4.5088e-05,-1.5666,-4.8545,2.0,0.0039628,-3.9736e-08,0.0,207.0,-4.0453e-09,-9.1667,0.0,208.0,2.612,1.6699e-05,0.0,26.063,-3.2085,5.4686,0.0,43.75,0.0,-3.1785,0.23815,6.4062,0.25,0.0,3.1001,-15.35,-9.4812e-11,0.0,7.9486e-16,-7.2812,2.0244,0.0,0.52939,-35.0,-2.4748,-0.0009854,1.0,0.0,256.0,0.93315,1.0,1.0,504.0,-0.89862,1.0,0.0,677.0,1.0,3e-06,,261.0,2.5425,129020.0,0.0,0.40713,98071.0,0.0,0.0,-0.20368
210,0.0012216,0.0,0.0,0.0,0.52645,0.0,0.0,-5.0441,256.0,256.0,0.0,-0.16514,-1.5094,171520.0,0.0010386,0.0,-9.7917,98304.0,0.84491,-4.8863,-5.9605e-08,0.0625,-0.56699,0.0,4.9062,1.0,0.0007834,98304.0,2.0,0.0,0.27451,1.0,28.0,129.94,-8.9058e-08,16341.0,0.64213,354.0,0.00079126,98304.0,0.12618,72.0,0.35694,1.0,3.9424,5.0,0.0,1.0,0.085878,513.94,98304.0,1.0,0.00034569,738.0,-0.16618,2.0,9.4353e-05,456.0,0.0,2.0,4.3956e-05,-1.5094,-5.0441,2.0,0.0034451,-5.9605e-08,0.0,208.0,-3.0559e-09,-9.7917,0.0,209.0,2.023,0.0002224,0.0,26.38,-3.2413,5.3269,0.0,42.75,0.0,-3.1802,0.19487,6.4062,0.25,0.0,2.5914,-15.154,-8.0036e-11,0.0,3.553e-14,-7.3438,1.5375,0.0,0.31483,-35.25,-2.4634,-0.0010386,1.0,0.0,256.0,0.56699,1.0,1.0,513.94,-0.84491,1.0,0.0,738.0,0.99974,3e-06,,456.0,1.763,131570.0,0.0,0.42959,98304.0,0.0,0.0,-0.16618
211,0.0014976,0.0,0.0,0.0,0.49263,0.0,0.0,-4.9159,256.0,256.0,0.0,-0.19875,-1.3771,147710.0,0.0011642,0.0,-8.1876,97619.0,0.97345,-4.8785,-5.9605e-08,0.0625,-0.89578,0.0,3.875,1.0,0.0010058,97619.0,2.0,0.0,0.55346,1.0,10.0,119.94,-8.9407e-08,24341.0,0.6029,198.0,0.0010088,97619.0,0.11731,73.0,0.4738,1.0,3.8704,5.0,0.0,1.0,0.085575,501.26,97619.0,1.0,0.0003318,582.0,-0.19991,2.0,8.3496e-05,250.0,0.0,2.0,4.2855e-05,-1.377,-4.9159,2.0,0.0037889,-5.9605e-08,0.0,209.0,1.8757e-09,-8.1876,0.0,210.0,2.5193,-5.479e-05,0.0,25.96,-3.2634,5.4664,0.0,44.0,0.0,-3.6671,0.23394,6.4062,0.25,0.0,2.8072,-15.166,-1.2212e-11,0.0,5.4694e-16,-7.3438,1.9206,0.0,0.51966,-31.75,-2.4749,-0.0011642,1.0,0.0,256.0,0.89578,1.0,1.0,501.26,-0.97345,1.0,0.0,582.0,0.99984,3e-06,,250.0,2.4492,128320.0,0.0,0.37778,97619.0,0.0,0.0,-0.19991
212,0.0011013,0.0,0.0,0.0,0.49573,0.0,0.0,-4.8723,256.0,256.0,0.0,-0.16767,-1.296,172030.0,0.0010317,0.0,-8.3333,98304.0,0.66928,-4.7318,-3.9736e-08,0.0625,-0.79272,0.0,3.8125,1.0,0.00080553,98304.0,2.0,0.0,0.41668,1.0,15.0,124.97,-8.9407e-08,24512.0,0.63933,293.0,0.00080984,98304.0,0.12139,83.0,0.3142,1.0,3.9033,5.0,0.0,1.0,0.087925,508.97,98304.0,1.0,0.0003134,677.0,-0.1687,2.0,9.2439e-05,467.0,0.0,2.0,4.2775e-05,-1.296,-4.8723,2.0,0.0037556,-3.9736e-08,0.0,210.0,6.7909e-10,-8.3333,0.0,211.0,2.8092,9.7397e-05,0.0,26.298,-3.3821,4.3323,0.0,42.75,0.0,-3.4015,0.19823,6.4062,0.25,0.0,3.1535,-15.007,9.7013e-12,0.0,1.0009e-14,-7.375,2.0556,0.0,0.49524,-33.75,-2.4749,-0.0010317,1.0,0.0,256.0,0.79272,1.0,1.0,508.97,-0.66928,1.0,0.0,677.0,0.99977,3e-06,,467.0,2.2094,130300.0,0.0,0.51208,98304.0,0.0,0.0,-0.1687
213,0.0010676,-0.0,0.0,0.0,0.4938,0.0,0.0,-4.9234,256.0,256.0,0.0,-0.17471,-1.3743,161150.0,0.0010919,0.0,-10.625,98304.0,0.84455,-4.9981,-5.9605e-08,0.0625,-0.99257,0.0,3.7188,1.0,0.00087452,98304.0,2.0,0.0,0.70559,1.0,13.0,123.0,-8.8257e-08,24512.0,0.63319,317.0,0.00087661,98304.0,0.12476,87.0,0.4926,1.0,3.9167,5.0,0.0,1.0,0.085017,507.0,98304.0,1.0,0.00032496,701.0,-0.17581,2.0,8.653e-05,471.0,0.0,2.0,4.4697e-05,-1.3743,-4.9234,2.0,0.0038249,-5.9605e-08,0.0,211.0,-2.8522e-09,-10.625,0.0,212.0,2.4991,0.00019058,0.0,26.183,-3.2216,4.596,0.0,43.75,0.0,-3.456,0.20533,6.4375,0.25,0.0,2.6284,-15.112,4.3656e-11,0.0,2.1464e-14,-7.3438,1.9198,0.0,0.50257,-34.5,-2.4748,-0.0010919,1.0,0.0,256.0,0.99257,1.0,1.0,507.0,-0.84455,1.0,0.0,701.0,0.99978,3e-06,,471.0,2.6982,129790.0,0.0,0.42975,98304.0,-0.0,0.0,-0.17581
214,0.0010417,-0.0,0.0,0.0,0.49411,0.0,0.0,-4.6291,256.0,256.0,0.0,-0.17808,-1.7117,142210.0,0.0010993,0.0,-8.8542,98304.0,0.92995,-4.4137,0.0,0.0625,-0.61388,0.0,5.9688,1.0,0.00091552,98304.0,2.0,0.0,0.32452,1.0,43.0,116.22,-8.7311e-08,24512.0,0.61604,175.0,0.00091958,98304.0,0.11844,76.0,0.4324,1.0,3.8291,5.0,0.0,1.0,0.087378,500.22,98304.0,1.0,0.00032853,559.0,-0.17918,2.0,9.6916e-05,460.0,0.0,2.0,4.662e-05,-1.7117,-4.6291,2.0,0.0043374,0.0,0.0,212.0,1.7317e-09,-8.8542,0.0,213.0,2.9778,0.00020009,0.0,26.355,-3.0195,4.0211,0.0,44.5,0.0,-4.0819,0.21024,6.4062,0.25,0.0,2.6961,-15.288,-1.2612e-10,0.0,1.83e-14,-7.3125,2.4407,0.0,0.45683,-34.75,-2.4749,-0.0010993,1.0,0.0,256.0,0.61388,1.0,1.0,500.22,-0.92995,1.0,0.0,559.0,0.99982,3e-06,,460.0,1.8476,128060.0,0.0,0.39457,98304.0,0.0,0.0,-0.17918
215,0.0015494,-0.0,0.0,0.0,0.48971,0.0,0.0,-4.8526,256.0,256.0,0.0,-0.17945,-1.782,168450.0,0.0014264,0.0,-9.6875,98304.0,0.96353,-4.7789,0.0,0.0625,-0.7662,0.0,12.25,1.0,0.00096745,98304.0,2.0,0.0,0.38537,1.0,213.0,118.19,-8.9407e-08,24512.0,0.64146,305.0,0.00096923,98304.0,0.1271,74.0,0.46419,1.0,3.8577,5.0,0.0,1.0,0.14318,502.19,98304.0,1.0,0.00038096,689.0,-0.18087,2.0,0.0001079,458.0,0.0,2.0,4.8133e-05,-1.782,-4.8526,2.0,0.004769,0.0,0.0,213.0,-2.9686e-09,-9.6875,0.0,214.0,2.5658,-0.00015183,0.0,26.261,-2.9099,4.0503,0.0,43.25,0.0,-3.8919,0.21187,6.4375,0.25,0.0,2.6809,-15.212,-1.8796e-10,0.0,2.0754e-14,-7.2188,2.1822,0.0,0.47316,-35.0,-2.4749,-0.0014264,1.0,0.0,256.0,0.7662,1.0,1.0,502.19,-0.96353,1.0,0.0,689.0,0.99954,3e-06,,458.0,2.1516,128560.0,0.0,0.38154,98304.0,0.0,0.0,-0.18087
216,0.001311,0.0,0.0,0.0,0.49355,0.0,0.0,-4.6739,256.0,256.0,0.0,-0.18166,-1.5051,142590.0,0.0012762,0.0,-7.5001,98304.0,1.215,-4.5141,0.0,0.0625,-0.77449,0.0,4.0625,1.0,0.00093893,98304.0,2.0,0.0,0.51174,1.0,10.0,118.25,-8.9407e-08,24512.0,0.61212,180.0,0.00094948,98304.0,0.1157,77.0,0.73817,1.0,3.8428,5.0,0.0,1.0,0.087857,502.25,98304.0,1.0,0.00041283,564.0,-0.18294,2.0,0.00012316,461.0,0.0,2.0,4.2815e-05,-1.5051,-4.6739,2.0,0.0045452,0.0,0.0,214.0,-2.9007e-09,-7.5001,0.0,215.0,3.1511,0.00010908,0.0,25.976,-3.3064,4.2742,0.0,42.5,0.0,-4.2013,0.21421,6.4375,0.25,0.0,2.9225,-14.941,6.0633e-12,0.0,4.268e-15,-7.375,2.3582,0.0,0.52967,-33.0,-2.4744,-0.0012762,1.0,0.0,256.0,0.77449,1.0,1.0,502.25,-1.215,1.0,0.0,564.0,0.99966,3e-06,,461.0,2.1695,128580.0,0.0,0.2967,98304.0,0.0,0.0,-0.18294
217,0.0011641,-0.0,0.0,0.0,0.48959,0.0,0.0,-4.8859,256.0,256.0,0.0,-0.1451,-1.2612,184580.0,0.00096687,0.0,-8.3224,98304.0,0.80214,-4.836,-3.9736e-08,0.0625,-0.75955,0.0,27.281,1.0,0.00075851,98304.0,2.0,0.0,0.37777,1.0,745.0,126.09,-8.9931e-08,24512.0,0.64256,361.0,0.00076605,98304.0,0.12919,79.0,0.32172,1.0,3.9238,5.0,0.0,1.0,0.091216,510.09,98304.0,1.0,0.00037181,745.0,-0.14607,2.0,0.00011111,463.0,0.0,2.0,5.323e-05,-1.2612,-4.8859,2.0,0.0047906,-3.9736e-08,0.0,215.0,-2.1003e-09,-8.3224,0.0,216.0,2.8266,-0.00013737,0.0,26.577,-3.5156,4.7427,0.0,43.5,0.0,-4.1694,0.17164,6.4375,0.25,0.0,2.4218,-15.057,5.9663e-10,0.0,4.1048e-14,-7.3438,1.9899,0.0,0.48067,-31.375,-2.4749,-0.00096687,1.0,0.0,256.0,0.75955,1.0,1.0,510.09,-0.80214,1.0,0.0,745.0,0.99979,3e-06,,463.0,2.1373,130580.0,0.0,0.44837,98304.0,-0.0,0.0,-0.14607
218,0.0012528,-0.0,0.0,0.0,0.48446,0.0,0.0,-5.1352,256.0,256.0,0.0,-0.15476,-1.2479,143490.0,0.00095605,0.0,-12.646,98304.0,1.5405,-5.2838,0.0,0.0625,-0.96549,0.0,4.3125,1.0,0.00078887,98304.0,2.0,0.0,0.75478,1.0,23.0,110.84,-8.932e-08,24512.0,0.60396,192.0,0.00079918,98304.0,0.11777,76.0,1.1866,1.0,3.7912,5.0,0.0,1.0,0.084096,494.84,98304.0,1.0,0.00052868,576.0,-0.15571,2.0,0.00014028,460.0,0.0,2.0,5.3931e-05,-1.2479,-5.1352,2.0,0.0047386,0.0,0.0,216.0,1.3679e-09,-12.646,0.0,217.0,2.444,-0.00015425,0.0,26.337,-3.5911,7.699,0.0,42.5,0.0,-3.2076,0.18159,6.4375,0.25,0.0,2.9379,-14.866,1.4552e-11,0.0,1.4817e-14,-7.3438,1.6843,0.0,0.49341,-32.0,-2.4749,-0.00095605,1.0,0.0,256.0,0.96549,1.0,1.0,494.84,-1.5405,1.0,0.0,576.0,0.99983,3e-06,,460.0,2.6261,126680.0,0.0,0.21427,98304.0,0.0,0.0,-0.15571
219,0.0020243,-0.0,0.0,0.0,0.48449,0.0,0.0,-4.7587,256.0,256.0,0.0,-0.14045,-0.70202,152830.0,0.00074588,0.0,-7.5337,98130.0,1.4242,-4.5851,-1.9868e-08,0.058594,-0.89689,0.0,4.0,1.0,0.00089105,98130.0,2.0,0.0,0.66489,1.0,18.0,111.72,-8.9582e-08,24468.0,0.59912,268.0,0.00090221,98130.0,0.1212,74.0,1.0141,1.0,3.8111,5.0,0.0,1.0,0.085542,495.04,98130.0,1.0,0.00034109,652.0,-0.1412,2.0,0.00010874,368.0,0.0,2.0,4.5068e-05,-0.70202,-4.7587,2.0,0.0037324,-1.9868e-08,0.0,217.0,-2.4879e-09,-7.5337,0.0,218.0,2.0682,-0.0001952,0.0,26.558,-3.7449,5.3517,0.0,44.25,0.0,-3.3406,0.16466,6.4062,0.25,0.0,2.5869,-15.05,-1.3363e-11,0.0,4.4919e-14,-7.375,1.3736,0.0,0.49475,-33.75,-2.4749,-0.00074588,1.0,0.0,256.0,0.89689,1.0,1.0,495.04,-1.4242,1.0,0.0,652.0,1.0001,3e-06,,368.0,2.452,126730.0,0.0,0.24071,98130.0,0.0,0.0,-0.1412
220,0.0014335,-0.0,0.0,0.0,0.4902,0.0,0.0,-5.2863,256.0,256.0,0.0,-0.16913,-1.0651,141570.0,0.0013316,0.0,-6.7197,98295.0,0.97002,-5.1023,-2.9802e-08,0.0625,-0.78954,0.0,5.1875,1.0,0.0010684,98295.0,2.0,0.0,0.41284,1.0,38.0,115.72,-8.6817e-08,24510.0,0.60352,175.0,0.001087,98295.0,0.11664,82.0,0.47047,1.0,3.8251,5.0,0.0,1.0,0.086763,499.68,98295.0,1.0,0.00041698,559.0,-0.17046,2.0,0.00011417,463.0,0.0,2.0,8.2715e-05,-1.0651,-5.2863,2.0,0.004905,-2.9802e-08,0.0,218.0,6.3792e-09,-6.7197,0.0,219.0,2.8696,-0.00012682,0.0,26.169,-3.2143,4.6912,0.0,45.0,0.0,-3.9056,0.20163,6.4062,0.25,0.0,2.5879,-14.929,-9.7022e-12,0.0,4.1517e-16,-7.3438,2.2093,0.0,0.50238,-31.875,-2.4749,-0.0013316,1.0,0.0,256.0,0.78954,1.0,1.0,499.68,-0.97002,1.0,0.0,559.0,0.99974,3e-06,,463.0,2.2024,127920.0,0.0,0.37907,98295.0,0.0,0.0,-0.17046
221,0.0012765,0.0,0.0,0.0,0.50016,0.0,0.0,-4.8283,256.0,256.0,0.0,-0.15433,-1.1732,180610.0,0.0011056,0.0,-7.0175,98304.0,1.4446,-4.7454,-1.1921e-07,0.0625,-0.96849,0.0,19.5,1.0,0.00095545,98304.0,2.0,0.0,0.68044,1.0,387.0,123.34,-8.8941e-08,16341.0,0.63572,433.0,0.00096779,98304.0,0.13467,76.0,1.0434,1.0,2.981,5.0,0.0,1.0,0.58896,507.34,98304.0,1.0,0.00039027,817.0,-0.15544,2.0,0.00010892,460.0,0.0,2.0,4.7592e-05,-1.1732,-4.8283,2.0,0.004336,-1.1921e-07,0.0,219.0,3.1893e-09,-7.0175,0.0,220.0,2.4045,-1.0262e-05,0.0,26.171,-3.2942,5.7586,0.0,42.5,0.0,-3.5051,0.1816,6.4375,0.25,0.0,2.5502,-14.816,-2.0979e-10,0.0,6.0397e-16,-7.3438,1.8064,0.0,0.31611,-33.25,-2.4748,-0.0011056,1.0,0.0,256.0,0.96849,1.0,1.0,507.34,-1.4446,1.0,0.0,817.0,0.99985,3e-06,,460.0,2.634,129880.0,0.0,0.23584,98304.0,0.0,0.0,-0.15544
222,0.0014846,0.0,0.0,0.0,0.50484,0.0,0.0,-5.0593,256.0,256.0,0.0,-0.17856,-1.3303,187390.0,0.0012061,0.0,-10.104,98304.0,1.6714,-4.7785,-7.9473e-08,0.0625,-0.66032,0.0,5.9375,1.0,0.0012816,98304.0,2.0,0.0,0.85942,1.0,41.0,125.44,-8.7675e-08,16341.0,0.61139,531.0,0.0013183,98304.0,0.14655,73.0,1.3969,1.0,3.0148,5.0,0.0,1.0,0.083645,509.44,98304.0,1.0,0.00039513,915.0,-0.17977,2.0,0.0001223,457.0,0.0,2.0,7.289e-05,-1.3303,-5.0593,2.0,0.0043169,-7.9473e-08,0.0,220.0,-3.3906e-09,-10.104,0.0,221.0,2.1104,0.00019247,0.0,26.175,-3.1021,4.8427,0.0,43.75,0.0,-2.8819,0.20991,6.4375,0.25,0.0,2.7325,-14.88,-2.1828e-11,0.0,2.7346e-14,-7.2188,1.6837,0.0,0.32001,-32.75,-2.4748,-0.0012061,1.0,0.0,256.0,0.66032,1.0,1.0,509.44,-1.6714,1.0,0.0,915.0,1.0001,3e-06,,457.0,1.9354,130420.0,0.0,0.18798,98304.0,0.0,0.0,-0.17977
223,0.0025347,-0.0,0.0,0.0,0.51422,0.0,0.0,-5.0095,256.0,256.0,0.0,-0.18416,-1.8315,157570.0,0.0010832,0.0,-11.799,98083.0,1.3587,-4.8683,0.0,0.0625,-0.76672,0.0,4.4062,1.0,0.0011142,98083.0,2.0,0.0,0.6157,1.0,20.0,128.44,-8.8854e-08,16304.0,0.63474,252.0,0.0011376,98083.0,0.12209,75.0,0.92304,1.0,2.9788,5.0,0.0,1.0,0.087198,511.57,98083.0,1.0,0.00044489,636.0,-0.18524,2.0,0.00011338,316.0,0.0,2.0,9.2379e-05,-1.8315,-5.0095,2.0,0.0041851,0.0,0.0,221.0,1.5557e-09,-11.799,0.0,222.0,2.1188,0.0001075,0.0,25.96,-2.8216,4.0308,0.0,41.75,0.0,-3.2559,0.2176,6.4375,0.25,0.0,2.63,-14.775,-6.8062e-11,0.0,1.0698e-14,-7.3438,1.6543,0.0,0.32596,-31.875,-2.1987,-0.0010832,1.0,0.0,256.0,0.76672,1.0,1.0,511.57,-1.3587,1.0,0.0,636.0,1.0,3e-06,,316.0,2.1527,130960.0,0.0,0.25699,98083.0,0.0,0.0,-0.18524
224,0.0010664,-0.0,0.0,0.0,0.48837,0.0,0.0,-4.9339,256.0,256.0,0.0,-0.16033,-1.3502,150910.0,0.0008499,0.0,-9.2515,97543.0,0.82303,-4.7316,-5.9605e-08,0.0625,-0.93313,0.0,4.1875,1.0,0.00092923,97543.0,2.0,0.0,0.60932,1.0,9.0,118.78,-8.8912e-08,24322.0,0.59915,207.0,0.00093479,97543.0,0.11894,77.0,0.43536,1.0,3.8441,5.0,0.0,1.0,0.089745,499.81,97543.0,1.0,0.00035923,591.0,-0.16118,2.0,0.00012447,253.0,0.0,2.0,4.615e-05,-1.3502,-4.9339,2.0,0.004679,-5.9605e-08,0.0,222.0,-1.5643e-09,-9.2515,0.0,223.0,1.9398,-0.00017064,0.0,26.323,-3.1884,5.1734,0.0,44.0,0.0,-2.6878,0.19021,6.4688,0.25,0.0,2.6508,-14.777,-9.777e-12,0.0,1.3521e-14,-7.3438,1.5003,0.0,0.5058,-31.875,-2.4748,-0.0008499,1.0,0.0,256.0,0.93313,1.0,1.0,499.81,-0.82303,1.0,0.0,591.0,1.0001,3e-06,,253.0,2.5424,127950.0,0.0,0.4391,97543.0,0.0,0.0,-0.16118
225,0.0015022,0.0,0.0,0.0,0.48552,0.0,0.0,-4.7262,256.0,256.0,0.0,-0.1481,-1.2805,169600.0,0.0009841,0.0,-8.75,98233.0,1.7318,-4.6634,-2.9802e-08,0.0625,-0.9541,0.0,3.9375,1.0,0.00092451,98233.0,2.0,0.0,0.90876,1.0,12.0,115.38,-8.7632e-08,24494.0,0.60135,319.0,0.00093628,98233.0,0.12417,73.0,1.4996,1.0,3.8221,5.0,0.0,1.0,0.088169,499.1,98233.0,1.0,0.00034507,703.0,-0.14909,2.0,9.7848e-05,438.0,0.0,2.0,4.9234e-05,-1.2805,-4.7262,2.0,0.0035697,-2.9802e-08,0.0,223.0,5.2036e-09,-8.75,0.0,224.0,3.2377,5.5153e-05,0.0,26.544,-3.4202,5.3613,0.0,42.75,0.0,-4.0839,0.17206,6.4375,0.25,0.0,2.9294,-14.817,4.8541e-12,0.0,1.4809e-14,-7.375,2.341,0.0,0.47302,-33.0,-2.4749,-0.0009841,1.0,0.0,256.0,0.9541,1.0,1.0,499.1,-1.7318,1.0,0.0,703.0,0.99994,3e-06,,438.0,2.5963,127770.0,0.0,0.17697,98233.0,0.0,0.0,-0.14909
226,0.0013536,-0.0,0.0,0.0,0.48702,0.0,0.0,-4.8937,256.0,256.0,0.0,-0.15921,-1.2792,154750.0,0.0011128,0.0,-10.409,98304.0,0.76059,-4.8826,0.0,0.0625,-0.83981,0.0,6.75,1.0,0.00093468,98304.0,2.0,0.0,0.47612,1.0,79.0,118.12,-8.9407e-08,24512.0,0.63647,222.0,0.00094364,98304.0,0.12187,78.0,0.35264,1.0,3.8495,5.0,0.0,1.0,0.089606,502.12,98304.0,1.0,0.0004714,606.0,-0.16032,2.0,0.00015485,462.0,0.0,2.0,4.3705e-05,-1.2792,-4.8937,2.0,0.0045236,0.0,0.0,224.0,-1.8626e-09,-10.409,0.0,225.0,2.981,-0.00028728,0.0,26.4,-3.23,4.6081,0.0,43.5,0.0,-3.8561,0.18718,6.4062,0.25,0.0,2.7153,-14.865,4.3049e-11,0.0,4.0582e-14,-7.4062,2.2841,0.0,0.45006,-30.0,-2.4749,-0.0011128,1.0,0.0,256.0,0.83981,1.0,1.0,502.12,-0.76059,1.0,0.0,606.0,0.99982,3e-06,,462.0,2.3159,128540.0,0.0,0.46739,98304.0,0.0,0.0,-0.16032
227,0.0018422,-0.0,0.0,0.0,0.48227,0.0,0.0,-4.7448,256.0,256.0,0.0,-0.15694,-1.5649,148220.0,0.0013071,0.0,-10.739,98304.0,1.6063,-4.4562,-2.9802e-08,0.0625,-1.0243,0.0,3.625,1.0,0.00098125,98304.0,2.0,0.0,0.80692,1.0,10.0,113.22,-8.8665e-08,24512.0,0.59546,233.0,0.00099298,98304.0,0.12007,73.0,1.2901,1.0,3.8096,5.0,0.0,1.0,0.088314,497.22,98304.0,1.0,0.00056328,617.0,-0.15825,2.0,0.0001417,457.0,0.0,2.0,8.3326e-05,-1.5649,-4.7448,2.0,0.0054555,-2.9802e-08,0.0,225.0,4.2443e-09,-10.739,0.0,226.0,2.6725,-0.00025394,0.0,26.408,-3.1216,4.5015,0.0,45.25,0.0,-4.054,0.18431,6.4375,0.25,0.0,2.9831,-14.866,3.8805e-11,0.0,6.4006e-15,-7.375,2.1188,0.0,0.45908,-34.75,-2.4749,-0.0013071,1.0,0.0,256.0,1.0243,1.0,1.0,497.22,-1.6063,1.0,0.0,617.0,0.99967,3e-06,,457.0,2.7851,127290.0,0.0,0.20063,98304.0,0.0,0.0,-0.15825
228,0.0017146,0.0,0.0,0.0,0.49135,0.0,0.0,-4.8909,256.0,256.0,0.0,-0.17349,-1.8859,148220.0,0.00090743,0.0,-12.368,98304.0,1.2403,-4.6767,0.0,0.0625,-1.1295,0.0,11.625,1.0,0.0010097,98304.0,2.0,0.0,0.96465,1.0,236.0,120.41,-8.7355e-08,24512.0,0.64188,206.0,0.001025,98304.0,0.12148,79.0,0.76915,1.0,3.8831,5.0,0.0,1.0,0.088483,504.41,98304.0,1.0,0.00045032,590.0,-0.1744,2.0,0.00013427,463.0,0.0,2.0,5.8628e-05,-1.8859,-4.8909,2.0,0.0040509,0.0,0.0,226.0,3.4925e-10,-12.368,0.0,227.0,2.5694,0.00016618,0.0,26.142,-3.1311,5.8148,0.0,42.0,0.0,-3.8006,0.20267,6.4375,0.25,0.0,2.8479,-14.93,9.2162e-11,0.0,8.1414e-15,-7.125,2.0308,0.0,0.51356,-33.5,-2.4749,-0.00090743,1.0,0.0,256.0,1.1295,1.0,1.0,504.41,-1.2403,1.0,0.0,590.0,1.0001,3e-06,,463.0,3.0942,129130.0,0.0,0.2893,98304.0,0.0,0.0,-0.1744
