step,timeperf/rollout,ppo_actor/n_tokens,ppo_actor/update/clip_ratio/min,ppo_actor/update/new_logp/avg,timeperf/recompute_logp,ppo_actor/n_valid_tokens,ppo_actor/update/clipped_tokens,ppo_actor/update/new_logp/max,timeperf/compute_advantage,ppo_actor/no_eos_ratios/avg,ppo_actor/update/compute_logp/kl_div_direct/avg,ppo_actor/update/new_logp/min,timeperf/train_step,ppo_actor/no_eos_ratios/max,ppo_actor/update/compute_logp/kl_div_direct/max,ppo_actor/update/old_logp/avg,timeperf/update_weights,ppo_actor/no_eos_ratios/min,ppo_actor/update/compute_logp/kl_div_direct/min,ppo_actor/update/old_logp/max,timeperf/save,ppo_actor/prompt_len/avg,ppo_actor/update/compute_logp/kl_div_dual/avg,ppo_actor/update/old_logp/min,timeperf/checkpoint_for_recover,ppo_actor/prompt_len/max,ppo_actor/update/compute_logp/kl_div_dual/max,ppo_actor/update/rs_filtered_fraction,timeperf/eval,ppo_actor/prompt_len/min,ppo_actor/update/compute_logp/kl_div_dual/min,ppo_actor/update/unclipped_behave_tokens,timeperf/clear_batches,ppo_actor/rs_upper,ppo_actor/update/compute_logp/kl_div_taylor/avg,ppo_actor/update/update_successful,ppo_actor/advantages/avg,ppo_actor/seq_len/avg,ppo_actor/update/compute_logp/kl_div_taylor/max,ppo_actor/update/version_stats/n_valid_generated_tokens,ppo_actor/advantages/max,ppo_actor/seq_len/max,ppo_actor/update/compute_logp/kl_div_taylor/min,ppo_actor/update/version_stats/n_valid_tokens,ppo_actor/advantages/min,ppo_actor/seq_len/min,ppo_actor/update/compute_logp/n_valid_tokens,ppo_actor/update/version_stats/sample_staleness_proximal_avg,ppo_actor/correct_n_seqs,ppo_actor/task_reward/avg,ppo_actor/update/compute_logp/prox_logp_gt/avg,ppo_actor/update/version_stats/sample_staleness_proximal_max,ppo_actor/correct_seq_len/avg,ppo_actor/task_reward/max,ppo_actor/update/compute_logp/prox_logp_gt/max,ppo_actor/update/version_stats/sample_staleness_proximal_min,ppo_actor/correct_seq_len/max,ppo_actor/task_reward/min,ppo_actor/update/compute_logp/prox_logp_gt/min,ppo_actor/update/version_stats/sample_staleness_theta_avg,ppo_actor/correct_seq_len/min,ppo_actor/update/actor_loss/avg,ppo_actor/update/dual_clip_ratio/avg,ppo_actor/update/version_stats/sample_staleness_theta_max,ppo_actor/eps_clip,ppo_actor/update/actor_loss/max,ppo_actor/update/dual_clip_ratio/max,ppo_actor/update/version_stats/sample_staleness_theta_min,ppo_actor/final_reward/avg,ppo_actor/update/actor_loss/min,ppo_actor/update/dual_clip_ratio/min,ppo_actor/update/version_stats/v_proximal,ppo_actor/final_reward/max,ppo_actor/update/approx_kl/avg,ppo_actor/update/dual_clipped_tokens,ppo_actor/update/version_stats/v_theta,ppo_actor/final_reward/min,ppo_actor/update/approx_kl/max,ppo_actor/update/entropy/avg,ppo_actor/update/vocab_max_logits/avg,ppo_actor/incorrect_n_seqs,ppo_actor/update/approx_kl/min,ppo_actor/update/entropy/max,ppo_actor/update/vocab_max_logits/max,ppo_actor/incorrect_seq_len/avg,ppo_actor/update/behave_approx_kl/avg,ppo_actor/update/entropy/min,ppo_actor/update/vocab_max_logits/min,ppo_actor/incorrect_seq_len/max,ppo_actor/update/behave_approx_kl/max,ppo_actor/update/grad_norm,ppo_actor/update/vocab_min_logits/avg,ppo_actor/incorrect_seq_len/min,ppo_actor/update/behave_approx_kl/min,ppo_actor/update/importance_weight/avg,ppo_actor/update/vocab_min_logits/max,ppo_actor/kl_rewards/avg,ppo_actor/update/behave_imp_weight/avg,ppo_actor/update/importance_weight/max,ppo_actor/update/vocab_min_logits/min,ppo_actor/kl_rewards/max,ppo_actor/update/behave_imp_weight/max,ppo_actor/update/importance_weight/min,ppo_actor/use_dual_clip,ppo_actor/kl_rewards/min,ppo_actor/update/behave_imp_weight/min,ppo_actor/update/lr,rollout/accepted,ppo_actor/mask_no_eos_with_zero,ppo_actor/update/clip_ratio/avg,ppo_actor/update/n_tokens,rollout/reward,ppo_actor/n_seqs,ppo_actor/update/clip_ratio/max,ppo_actor/update/n_valid_tokens,eval-rollout/reward
210,0.00083679,180350.0,0.0,-0.26189,0.36533,65991.0,0.0,0.0,0.095166,0.011719,0.0053878,-7.7088,3.0339,1.0,4.9359,-0.25653,0.087239,0.0,-1.4233,0.0,0.00034358,136.19,0.0048827,-5.7195,0.0001069,209.0,3.9431,2.6531e-05,4.5158e-05,103.0,-8.7384e-08,65990.0,0.0033888,5.0,0.0058908,1.0,-3.6996e-09,393.96,12.182,16434.0,3.9626,721.0,0.0,65990.0,-3.9387,196.0,65990.0,1.0,251.0,0.81992,-0.26189,1.0,388.13,1.1,0.0,1.0,696.0,0.0,-7.7088,2.0,196.0,0.00028541,0.0,2.0,0.4,7.1752,0.0,2.0,0.0,-10.167,0.0,208.0,2.4749,0.0,0.0,209.0,-2.4749,0.0,0.3033,24.027,5.0,0.0,3.64,44.5,687.0,-0.0053878,3.7583e-17,7.125,721.0,1.4233,0.66341,-14.666,655.0,-4.9359,0.99998,-6.9688,0.0,0.99949,1.0,-39.75,0.0,4.1508,0.0,0.0,0.0,0.007184,5e-06,1.0,0.0,0.0,100860.0,0.62656,256.0,0.0,65991.0,
211,0.00095376,281980.0,0.0,-0.33615,0.39761,76840.0,0.0,0.0,0.14447,0.015625,0.0055216,-8.543,3.5854,1.0,6.3479,-0.33067,0.083979,0.0,-1.4307,0.0,0.00032496,178.84,0.0042867,-5.5828,0.00010808,1051.0,5.3496,2.7841e-05,3.7536e-05,102.0,-8.9407e-08,76838.0,0.0035093,5.0,0.0057555,1.0,-1.7475e-08,479.0,20.148,19146.0,3.2114,1442.0,0.0,76838.0,-3.0279,217.0,76838.0,1.0,233.0,0.60977,-0.33615,1.0,458.29,1.1,0.0,1.0,1442.0,0.0,-8.543,2.0,217.0,-0.00018122,0.0,2.0,0.4,6.4885,0.0,2.0,0.0,-8.1912,0.0,209.0,2.4748,0.0,0.0,210.0,-2.4749,0.0,0.39098,23.536,23.0,0.0,3.7879,44.5,688.78,-0.0055216,2.7553e-17,7.125,761.0,1.4307,0.66023,-14.329,647.0,-6.3479,0.99997,-7.0938,0.0,0.99877,1.0,-39.25,0.0,4.1817,0.0,0.0,0.0,0.0017505,5e-06,1.0,0.0,0.0,122620.0,0.60508,256.0,0.0,76840.0,
212,0.00086714,179460.0,0.0,-0.32498,0.36982,70189.0,0.0,0.0,0.096572,0.011719,0.005269,-7.9172,3.1544,1.0,6.2487,-0.31987,0.084354,0.0,-1.1919,0.0,0.00033026,149.03,0.0043603,-5.7365,0.00010539,486.0,5.2506,8.7551e-05,4.1032e-05,105.0,-8.8767e-08,70183.0,0.003188,5.0,0.0056885,1.0,1.5652e-08,423.21,19.523,17482.0,3.6382,720.0,0.0,70183.0,-3.5846,209.0,70183.0,1.0,246.0,0.62656,-0.32494,1.0,413.17,1.1,0.0,1.0,720.0,0.0,-7.9172,2.0,209.0,0.00013312,0.0,2.0,0.4,8.0796,0.0,2.0,3.3968e-12,-6.2559,0.0,210.0,2.4749,0.0,0.0,211.0,-2.4749,0.0,0.37584,23.627,10.0,0.0,3.5512,44.0,670.0,-0.005269,5.5446e-16,7.125,682.0,1.1919,0.71641,-14.441,649.0,-6.2487,0.99991,-6.7188,0.0,0.99909,1.0,-39.25,0.0,3.2934,0.0,0.0,0.0,0.001933,5e-06,1.0,0.0,0.0,108340.0,0.69922,256.0,0.0,70189.0,
213,0.00091928,182780.0,0.0,-0.29885,0.38392,73284.0,0.0,0.0,0.095348,0.011719,0.0041766,-6.4599,3.2731,1.0,3.7222,-0.2947,0.083723,0.0,-1.3006,0.0,0.00031788,152.0,0.0032739,-5.5227,0.00010785,204.0,2.7464,1.1187e-05,4.5018e-05,102.0,-8.7093e-08,73283.0,0.0031509,5.0,0.0038873,1.0,3.3314e-09,438.27,6.9274,18257.0,3.3706,716.0,0.0,73283.0,-3.2787,186.0,73283.0,1.0,239.0,0.60508,-0.29885,1.0,420.74,1.1,0.0,1.0,711.0,0.0,-6.4599,2.0,186.0,0.00014249,0.0,2.0,0.4,5.6673,0.0,2.0,1.1387e-11,-7.2239,0.0,211.0,2.4749,0.0,0.0,212.0,-2.4749,0.0,0.34882,23.676,17.0,0.0,3.8614,45.75,684.65,-0.0041766,1.3028e-17,7.125,716.0,1.3006,0.65912,-14.517,647.0,-3.7222,0.99999,-6.9062,0.0,0.9991,1.0,-39.25,0.0,3.6714,0.0,0.0,0.0,0.024181,5e-06,1.0,0.0,0.0,112200.0,0.70664,256.0,0.0,73284.0,
214,0.00084444,176510.0,0.0,-0.3037,0.36816,66761.0,0.0,0.0,0.094081,0.011719,0.0040014,-5.8363,3.08,1.0,3.167,-0.2997,0.082991,0.0,-1.4339,0.0,0.00034551,150.38,0.0030484,-5.6473,0.00011247,290.0,2.2092,0.0,4.2694e-05,102.0,-8.9407e-08,66761.0,0.0032165,5.0,0.0033707,1.0,-1.9656e-08,411.16,5.0151,16626.0,3.9702,693.0,0.0,66761.0,-3.9104,188.0,66761.0,1.0,250.0,0.69922,-0.3037,1.0,404.92,1.1,0.0,1.0,673.0,0.0,-5.8363,2.0,188.0,-1.593e-05,0.0,2.0,0.4,7.4133,0.0,2.0,-1.0714e-11,-6.5032,0.0,212.0,2.4749,0.0,0.0,213.0,-2.4749,0.0,0.35363,23.62,6.0,0.0,3.5089,48.0,671.33,-0.0040014,2.966e-17,7.125,693.0,1.4339,0.73471,-14.566,653.0,-3.167,1.0,-6.5,0.0,0.99905,1.0,-39.5,0.0,4.195,1.0,0.0,-0.0,0.042128,5e-06,1.0,0.0,0.0,105260.0,0.68164,256.0,0.0,66761.0,
215,0.00080248,196860.0,0.0,-0.29016,0.38697,72626.0,0.0,0.0,0.10076,0.035156,0.0031765,-5.8141,3.3902,1.0,2.8825,-0.28701,0.088557,0.0,-1.2792,0.0,0.00033135,159.78,0.0025903,-5.7149,0.00011035,274.0,1.9385,1.109e-05,3.9279e-05,108.0,-8.8505e-08,72625.0,0.0030157,5.0,0.0027004,1.0,-7.5636e-09,443.48,4.1545,18092.0,3.743,786.0,0.0,72625.0,-3.6743,234.0,72625.0,1.0,240.0,0.70664,-0.29013,1.0,426.27,1.1,0.0,1.0,752.0,0.0,-5.8141,2.0,234.0,-0.0005568,0.0,2.0,0.4,5.9302,0.0,2.0,1.3131e-11,-4.978,0.0,213.0,2.4535,0.0,0.0,214.0,-2.4749,0.0,0.33906,23.72,16.0,0.0,3.5561,45.0,701.5,-0.0031765,7.5047e-17,7.125,786.0,1.2792,0.64771,-14.46,629.0,-2.8825,0.99999,-6.6562,0.0,0.99941,1.0,-39.5,-0.0,3.5938,0.0,0.0,-0.0,0.055993,5e-06,1.0,0.0,0.0,113530.0,0.61875,256.0,0.0,72626.0,
216,0.0009722,179460.0,0.0,-0.3081,0.3813,73663.0,0.0,0.0,0.098691,0.019531,0.0053423,-6.3849,3.2812,1.0,3.258,-0.30279,0.085329,0.0,-1.1363,0.0,0.00040509,144.03,0.0030101,-6.1753,0.00012754,237.0,2.2965,1.0595e-05,4.4497e-05,110.0,-8.9407e-08,73662.0,0.0032334,5.0,0.0034352,1.0,-2.8171e-08,431.78,5.3074,18352.0,3.3751,735.0,0.0,73662.0,-3.2835,203.0,73662.0,1.0,246.0,0.68164,-0.3081,1.0,422.81,1.1,0.0,1.0,735.0,0.0,-6.3849,2.0,203.0,-9.2734e-06,0.0,2.0,0.4,5.8725,0.0,2.0,3.2366e-12,-4.6645,0.0,214.0,2.4749,0.0,0.0,215.0,-2.4749,0.0,0.36094,23.888,10.0,0.0,3.6698,44.75,652.3,-0.0053423,1.4118e-16,7.125,667.0,1.1363,0.66536,-14.532,638.0,-3.258,0.99999,-6.5625,0.0,0.99767,1.0,-38.25,0.0,3.1151,0.0,0.0,0.0,0.038464,5e-06,1.0,0.0,0.0,110540.0,0.51055,256.0,0.0,73663.0,
217,0.0010138,191490.0,0.0,-0.26465,0.3944,76225.0,0.0,0.0,0.098877,0.019531,0.0047532,-6.711,3.5211,1.0,3.6459,-0.25995,0.087062,0.0,-1.3262,0.0,0.00035986,168.66,0.0031601,-5.7363,0.00011687,404.0,2.672,2.747e-05,4.2444e-05,105.0,-8.9407e-08,76223.0,0.0031403,5.0,0.0035514,1.0,-1.4013e-08,466.41,6.6462,18992.0,3.4533,763.0,0.0,76223.0,-3.3877,209.0,76223.0,1.0,244.0,0.61875,-0.26464,1.0,455.57,1.1,0.0,1.0,763.0,0.0,-6.711,2.0,209.0,-0.00014811,0.0,2.0,0.4,8.3113,0.0,2.0,1.6421e-11,-5.6695,0.0,215.0,2.4749,0.0,0.0,216.0,-2.4749,0.0,0.30938,23.914,12.0,0.0,3.5231,45.0,686.83,-0.0047532,8.5622e-17,7.125,733.0,1.3262,0.59414,-14.408,644.0,-3.6459,0.99997,-6.75,0.0,0.99841,1.0,-39.0,0.0,3.7668,0.0,0.0,-0.0,0.026099,5e-06,1.0,0.0,0.0,119400.0,0.79844,256.0,0.0,76225.0,
218,0.00089702,311040.0,0.0,-0.33014,0.39407,70015.0,0.0,0.0,0.13335,0.0078125,0.0047053,-5.7323,3.4228,1.0,2.1782,-0.32543,0.11977,0.0,-1.1934,0.0,0.00036565,184.44,0.0031299,-5.9157,5.5774e-05,786.0,1.2915,0.0,3.4141e-05,102.0,-8.9407e-08,70015.0,0.0031414,5.0,0.0032088,1.0,-1.7435e-09,457.93,2.3723,17440.0,3.8909,1296.0,0.0,70015.0,-3.7975,190.0,70015.0,1.0,247.0,0.51055,-0.33014,1.0,448.15,1.1,0.0,1.0,1296.0,0.0,-5.7323,2.0,190.0,0.0002061,0.0,2.0,0.4,5.7869,0.0,2.0,-3.4053e-12,-7.8398,0.0,216.0,2.4749,0.0,0.0,217.0,-2.4749,0.0,0.39246,23.086,9.0,0.0,3.4541,45.75,726.44,-0.0047053,1.6559e-18,7.1562,1134.0,1.1934,0.70679,-14.04,666.0,-2.1782,1.0,-6.4375,0.0,0.99842,1.0,-38.75,0.0,3.2981,1.0,0.0,0.0,0.11324,5e-06,1.0,0.0,0.0,117230.0,0.61914,256.0,0.0,70015.0,
219,0.00067489,193410.0,0.0,-0.26249,0.36635,64753.0,0.0,0.0,0.10543,0.0078125,0.0040309,-5.9198,3.005,1.0,3.6036,-0.25846,0.082071,0.0,-1.456,0.0,0.0003359,144.53,0.0031449,-5.783,6.4607e-05,348.0,2.6308,0.0,4.1182e-05,101.0,-8.9407e-08,64753.0,0.0032052,5.0,0.00329,1.0,-3.7703e-09,397.47,6.4929,16124.0,2.594,831.0,0.0,64753.0,-3.8125,194.0,64753.0,1.0,254.0,0.79844,-0.26249,1.0,395.28,1.1,0.0,1.0,831.0,0.0,-5.9198,2.0,194.0,-0.00076136,0.0,2.0,0.4,8.2245,0.0,2.0,1.6569e-11,-4.6581,0.0,217.0,1.6202,0.0,0.0,218.0,-2.4749,0.0,0.30628,23.968,2.0,0.0,3.6092,44.5,675.5,-0.0040309,8.0864e-17,7.1562,680.0,1.456,0.75664,-14.717,671.0,-3.6036,1.0,-6.9375,0.0,0.99911,1.0,-38.5,0.0,4.2889,1.0,0.0,-0.0,0.027226,5e-06,1.0,0.0,0.0,101750.0,0.46289,256.0,0.0,64753.0,
220,0.0010288,173310.0,0.0,-0.33826,0.3864,76063.0,0.0,0.0,0.094325,0.023438,0.0058122,-10.208,3.409,1.0,10.208,-0.33248,0.704,0.0,-1.1054,0.0,0.00035036,155.66,0.0040014,-5.5553,6.4377e-05,218.0,9.2082,1.0794e-05,4.1002e-05,111.0,-8.5565e-08,76062.0,0.0033528,5.0,0.0047016,1.0,1.4444e-08,452.78,52.103,18952.0,3.3758,679.0,0.0,76062.0,-3.3576,262.0,76062.0,1.0,245.0,0.61914,-0.33826,1.0,443.27,1.1,0.0,1.0,658.0,0.0,-10.208,2.0,262.0,-0.0003437,0.0,2.0,0.4,7.2362,0.0,2.0,0.0,-8.7812,0.0,218.0,2.4749,0.0,0.0,219.0,-2.4749,0.0,0.40103,23.194,11.0,0.0,4.1678,46.0,664.55,-0.0058122,4.3661e-17,7.125,679.0,1.1054,0.69571,-14.287,648.0,-10.208,0.99999,-6.5938,0.0,0.99819,1.0,-38.5,-0.0,3.0204,0.0,0.0,-0.0,3.6868e-05,5e-06,1.0,0.0,0.0,115910.0,0.71172,256.0,0.0,76063.0,
221,0.00084958,269820.0,0.0,-0.33425,0.39603,71460.0,0.0,0.0,0.13451,0.0078125,0.0053778,-6.2776,3.5723,1.0,2.3933,-0.3289,0.086035,0.0,-1.3206,0.0,0.00035025,193.53,0.004139,-6.0639,6.672e-05,994.0,1.4846,1.4818e-05,4.1273e-05,113.0,-8.9087e-08,71459.0,0.0031472,5.0,0.0043248,1.0,4.6976e-09,472.67,2.8639,17801.0,4.1741,1318.0,0.0,71459.0,-2.0428,221.0,71459.0,1.0,255.0,0.46289,-0.33425,1.0,471.89,1.1,0.0,1.0,1318.0,0.0,-6.2776,2.0,221.0,0.00013579,0.0,2.0,0.4,3.4717,0.0,2.0,-1.6682e-11,-8.075,0.0,219.0,2.4749,0.0,0.0,220.0,-1.2076,0.0,0.39542,23.298,1.0,0.0,3.699,45.25,671.0,-0.0053778,6.388e-17,7.125,671.0,1.3206,0.60178,-14.203,671.0,-2.3933,0.99999,-6.625,0.0,0.99876,1.0,-39.5,0.0,3.7457,0.0,0.0,-0.0,0.091328,5e-06,1.0,0.0,0.0,121000.0,0.62969,256.0,0.0,71460.0,
222,0.00096928,173820.0,0.0,-0.29575,0.35013,61162.0,0.0,0.0,0.092817,0.011719,0.0070209,-6.2519,2.9254,1.0,4.0512,-0.28875,0.089335,0.0,-1.5325,0.0,0.00031647,144.91,0.0050927,-5.5285,6.8754e-05,216.0,3.0686,1.1517e-05,3.6265e-05,103.0,-8.9407e-08,61161.0,0.0032539,5.0,0.0056337,1.0,-4.9896e-10,383.82,8.2063,15226.0,2.9897,687.0,0.0,61161.0,-2.9672,164.0,61161.0,1.0,252.0,0.71172,-0.29575,1.0,379.2,1.1,0.0,1.0,666.0,0.0,-6.2519,2.0,164.0,-0.00035076,0.0,2.0,0.4,8.9118,0.0,2.0,0.0,-7.8252,0.0,220.0,2.4749,0.0,0.0,221.0,-2.4749,0.0,0.3458,23.651,4.0,0.0,3.7391,45.0,674.75,-0.0070209,9.38e-18,7.125,687.0,1.5325,0.76703,-14.628,670.0,-4.0512,0.99998,-7.125,0.0,0.99807,1.0,-38.5,0.0,4.6298,0.0,0.0,-0.0,0.017401,5e-06,1.0,0.0,0.0,98258.0,0.67813,256.0,0.0,61162.0,
223,0.00074012,199170.0,0.0,-0.32105,0.36699,64773.0,0.0,0.0,0.10073,0.0078125,0.0059713,-5.9438,3.1346,1.0,2.806,-0.3151,0.087741,0.0,-1.5649,0.0,0.00034546,162.91,0.0048812,-5.7655,7.4523e-05,466.0,2.2174,1.993e-05,4.4297e-05,114.0,-8.7399e-08,64772.0,0.0032112,5.0,0.0052868,1.0,1.1779e-08,415.93,3.9369,16129.0,3.5891,816.0,0.0,64772.0,-3.5464,207.0,64772.0,1.0,252.0,0.62969,-0.32103,1.0,411.36,1.1,0.0,1.0,816.0,0.0,-5.9438,2.0,207.0,0.00081761,0.0,2.0,0.4,7.3311,0.0,2.0,1.1042e-11,-5.7311,0.0,221.0,2.4749,0.0,0.0,222.0,-2.4749,0.0,0.37792,23.272,4.0,0.0,3.6543,47.0,703.5,-0.0059713,1.618e-17,7.125,724.0,1.5649,0.73595,-14.348,683.0,-2.806,0.99998,-7.0,0.0,0.99891,1.0,-38.75,0.0,4.7823,0.0,0.0,-0.0,0.060444,5e-06,1.0,0.0,0.0,106480.0,0.65039,256.0,0.0,64773.0,
224,0.00088319,169220.0,0.0,-0.30347,0.35915,59008.0,0.0,0.0,0.092988,0.011719,0.0063353,-5.8986,3.0259,1.0,3.8765,-0.29727,0.091201,0.0,-1.5252,0.0,0.00040094,167.09,0.0050834,-5.9491,7.6025e-05,387.0,2.8972,9.1224e-05,4.0701e-05,102.0,-8.6977e-08,59004.0,0.0033593,5.0,0.0056486,1.0,-2.6893e-08,397.59,7.5137,14687.0,5.602,665.0,0.0,59004.0,-5.6096,201.0,59004.0,1.0,256.0,0.67813,-0.30344,1.0,397.59,1.1,0.0,1.0,665.0,0.1,-5.8986,2.0,201.0,-0.00080861,0.0,2.0,0.4,9.6807,0.0,2.0,4.0404e-12,-8.4355,0.0,222.0,2.4749,0.0,0.0,223.0,-2.4749,0.0,0.35858,23.612,0.0,0.0,4.0019,46.5,,-0.0063353,1.1573e-17,7.0938,,1.5252,0.7719,-14.781,,-3.8765,0.99993,-7.0,0.0,0.99875,1.0,-38.75,0.0,4.596,0.0,0.0,-0.0,0.020723,5e-06,1.0,0.0,0.0,101780.0,0.56406,256.0,0.0,59008.0,
225,0.0009815,153980.0,0.0,-0.26207,0.343,55078.0,0.0,0.0,0.089502,0.0078125,0.0048048,-5.7638,2.9111,1.0,2.1842,-0.25734,0.088113,0.0,-1.1297,0.0,0.00031278,145.94,0.0037288,-5.7115,8.599e-05,234.0,1.2967,4.3053e-05,4.2885e-05,113.0,-8.9174e-08,55076.0,0.0032865,5.0,0.0039574,1.0,2.0501e-08,361.09,2.3853,13705.0,3.2649,629.0,0.0,55076.0,-3.2312,198.0,55076.0,1.0,255.0,0.65039,-0.26207,1.0,360.04,1.1,0.0,1.0,574.0,0.0,-5.7638,2.0,198.0,5.5167e-05,0.0,2.0,0.4,6.4571,0.0,2.0,-4.3287e-12,-4.5745,0.0,223.0,2.4749,0.0,0.0,224.0,-2.4749,0.0,0.3057,23.738,1.0,0.0,3.9631,45.0,629.0,-0.0048048,2.0963e-17,7.125,629.0,1.1297,0.70514,-14.642,629.0,-2.1842,0.99996,-7.125,0.0,0.99892,1.0,-39.75,0.0,3.0946,0.0,0.0,-0.0,0.11257,5e-06,1.0,0.0,0.0,92438.0,0.54102,256.0,0.0,55078.0,
226,0.0008527,205820.0,0.0,-0.31523,0.36699,58055.0,0.0,0.0,0.10379,0.0078125,0.0063583,-6.0579,3.0546,1.0,2.8854,-0.30893,0.12453,0.0,-1.5801,0.0,0.00037808,174.5,0.0045042,-6.0647,0.0001027,514.0,2.2752,3.9717e-05,4.6911e-05,106.0,-8.7195e-08,58053.0,0.0032905,5.0,0.0050075,1.0,1.0513e-08,401.28,4.1626,14449.0,3.7644,834.0,0.0,58053.0,-3.7561,185.0,58053.0,1.0,254.0,0.56406,-0.31523,1.0,400.83,1.1,0.0,1.0,834.0,0.0,-6.0579,2.0,185.0,-0.00020397,0.0,2.0,0.4,7.6812,0.0,2.0,1.232e-11,-7.1833,0.0,224.0,2.4749,0.0,0.0,225.0,-2.4749,0.0,0.37408,23.221,2.0,0.0,3.8285,47.25,458.5,-0.0063583,9.9806e-18,7.1875,642.0,1.5801,0.72579,-14.305,275.0,-2.8854,0.99997,-7.0625,0.0,0.99815,1.0,-39.5,0.0,4.8553,0.0,0.0,0.0,0.055835,5e-06,1.0,0.0,0.0,102730.0,0.66992,256.0,0.0,58055.0,
227,0.00072684,176770.0,0.0,-0.31494,0.35581,59235.0,0.0,0.0,0.096963,0.0078125,0.0077127,-6.6836,3.0149,1.0,6.298,-0.30726,0.085368,0.0,-1.2999,0.0,0.00040586,163.97,0.0052116,-5.8627,8.3956e-05,398.0,5.2998,1.2381e-05,4.2745e-05,107.0,-8.9058e-08,59234.0,0.0032737,5.0,0.0078686,1.0,-4.1216e-08,395.36,19.832,14744.0,3.3265,751.0,0.0,59234.0,-2.1943,220.0,59234.0,1.0,256.0,0.54102,-0.31495,1.0,395.36,1.1,0.0,1.0,751.0,0.1,-6.6836,2.0,220.0,-0.00030933,0.0,2.0,0.4,8.0512,0.0,2.0,-8.0499e-12,-6.8433,0.0,225.0,2.4749,0.0,0.0,226.0,-1.6202,0.0,0.37174,23.363,0.0,0.0,4.1439,46.75,,-0.0077127,9.796e-18,7.125,,1.2999,0.72532,-14.488,,-6.298,0.99998,-6.8125,0.0,0.9975,1.0,-39.0,0.0,3.6691,0.0,0.0,0.0,0.00184,5e-06,1.0,0.0,0.0,101210.0,0.59219,256.0,0.0,59235.0,
228,0.00089659,171780.0,0.0,-0.31663,0.35128,57445.0,0.0,0.0,0.094176,0.0078125,0.006603,-7.5459,2.9029,1.0,6.0709,-0.31007,0.085666,0.0,-1.2229,0.0,0.00030547,147.53,0.0047468,-5.9235,9.3932e-05,373.0,5.0732,3.1714e-05,3.9719e-05,110.0,-8.7515e-08,57444.0,0.0027799,5.0,0.0059987,1.0,1.8594e-08,371.93,18.428,14297.0,3.7903,672.0,0.0,57444.0,-3.7627,208.0,57444.0,1.0,255.0,0.66992,-0.31661,1.0,370.75,1.1,0.0,1.0,670.0,0.0,-7.5459,2.0,208.0,-0.00064372,0.0,2.0,0.4,8.1908,0.0,2.0,-1.2451e-11,-5.6151,0.0,226.0,2.4749,0.0,0.0,227.0,-2.4749,0.0,0.3733,23.489,1.0,0.0,3.9312,45.0,672.0,-0.006603,4.0385e-18,7.125,672.0,1.2229,0.766,-14.693,672.0,-6.0709,0.99998,-6.7812,0.0,0.99814,1.0,-39.25,0.0,3.3969,0.0,0.0,-0.0,0.002309,5e-06,1.0,0.0,0.0,95213.0,0.66992,256.0,0.0,57445.0,
229,0.00096688,164860.0,0.0,-0.37811,0.3621,62880.0,0.0,0.0,0.091584,0.0078125,0.0074856,-7.3026,3.0004,1.0,5.4431,-0.37066,0.085444,0.0,-1.4844,0.0,0.00029595,144.44,0.0051136,-6.016,9.6566e-05,206.0,4.4474,1.1353e-05,4.1953e-05,102.0,-8.9407e-08,62879.0,0.0030951,5.0,0.0061806,1.0,-2.4267e-09,390.06,14.814,15656.0,3.3494,666.0,0.0,62879.0,-3.3926,235.0,62879.0,1.0,256.0,0.59219,-0.37812,1.0,390.06,1.1,0.0,1.0,666.0,0.1,-7.3026,2.0,235.0,0.00016594,0.0,2.0,0.4,5.8147,0.0,2.0,-1.8958e-11,-7.4811,0.0,227.0,2.4749,0.0,0.0,228.0,-2.4749,0.0,0.44554,22.855,0.0,0.0,3.6692,44.25,,-0.0074856,1.6502e-16,7.125,,1.4844,0.7029,-14.246,,-5.4431,0.99998,-6.7188,0.0,0.99763,1.0,-39.0,0.0,4.4124,0.0,0.0,-0.0,0.0043262,5e-06,1.0,0.0,0.0,99856.0,0.60977,256.0,0.0,62880.0,
230,0.00098054,203260.0,0.0,-0.39036,0.35564,58613.0,0.0,0.0,0.10521,0.0078125,0.0080797,-6.3239,2.9799,1.0,3.9794,-0.3825,0.083206,0.0,-1.3633,0.0,0.00031562,167.56,0.0050017,-5.9058,0.00010975,444.0,2.9981,0.00012582,4.4237e-05,103.0,-8.7181e-08,58606.0,0.0026633,5.0,0.0057235,1.0,-1.6661e-08,396.52,7.9177,14588.0,3.5602,873.0,0.0,58606.0,-3.4775,211.0,58606.0,1.0,256.0,0.66992,-0.39032,1.0,396.52,1.1,0.0,1.0,873.0,0.1,-6.3239,2.0,211.0,-3.452e-05,0.0,2.0,0.4,7.1446,0.0,2.0,8.1353e-12,-10.627,0.0,228.0,2.4749,0.0,0.0,229.0,-2.4749,0.0,0.46085,22.85,0.0,0.0,3.9972,44.5,,-0.0080797,4.9138e-17,7.1875,,1.3633,0.80398,-14.192,,-3.9794,0.99988,-6.6875,0.0,0.99692,1.0,-39.0,-0.0,3.9091,0.0,0.0,-0.0,0.018697,5e-06,1.0,0.0,0.0,101510.0,0.55898,256.0,0.0,58613.0,
